 mc2(MeV) freq(MHz) Z I(mA) npart
    939.294308 0.1625000E+03  -1. 5.00000E+00     100000
 Sizes, positions are in mm, angles in mrad
 Phases in deg, energies in MeV
 Emittances and halo in mm.mrad or deg.MeV
 Phase advance per meter in deg/mm
 Current is in mA
 Powlost is in W
 H&V dispersion in mm
 ## z(m) gama-1 x0 y0 p0 x'0 y'0 W0 SizeX SizeY SizeP sxx' syy' spW ex ey ep hx hy hp npart kx ky kz ex99 ey99 ep99 phiS Ws SCCurrent Aper e4D EmitR kr Powlost Xmax Ymax ezdp SizeZ szdp Hdisp Vdisp Hdisp/dz Vdisp/dz E6D Sxy Sx'y'
  298    12.9936915 0.3493623E-02 -.9648459E-02 -.6448430E-02 -.1634731E+00 -.6589309E-02 0.9113775E-02 -.2775421E-03 0.2338959E+01 0.2369137E+01 0.2926090E+01 0.4716378E+01 0.4688927E+01 0.0000000E+00 0.3586303E+00 0.3753410E+00 0.6415918E-01 0.7721882E+00 0.7870830E+00 0.9726250E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.2972621E+01 0.3197516E+01 0.3175737E+01 0.2960258E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099835E-01 0.3350347E+00 0.1000000E-04 0.0000000E+00 0.8917104E+01 0.9069011E+01 0.3500435E+00 0.1250193E+01 -.1854255E+01 0.9983750E+00 0.5032476E+00 0.1440953E+01 0.1144757E+01 0.1785125E-01 -.1627423E+00 -.3815322E+00
  298    12.9952067 0.3493623E-02 -.9658747E-02 -.6434142E-02 -.1632258E+00 -.6993809E-02 0.9756978E-02 -.2775221E-03 0.2342012E+01 0.2372141E+01 0.2920897E+01 0.4713164E+01 0.4708056E+01 0.0000000E+00 0.3832611E+00 0.4005706E+00 0.6415798E-01 0.7519239E+00 0.7693314E+00 0.9726043E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.3144485E+01 0.3389910E+01 0.3176102E+01 0.2954295E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099753E-01 0.3350223E+00 0.1000000E-04 0.0000000E+00 0.8928820E+01 0.9087798E+01 0.3500369E+00 0.1247975E+01 -.1832125E+01 0.1000641E+01 0.5048363E+00 0.1477955E+01 0.1076104E+01 0.1785063E-01 -.1633924E+00 -.3826017E+00
  298    12.9967218 0.3493623E-02 -.9669673E-02 -.6418834E-02 -.1629767E+00 -.7432407E-02 0.1046105E-01 -.2775017E-03 0.2345059E+01 0.2375154E+01 0.2915757E+01 0.4708057E+01 0.4727495E+01 0.0000000E+00 0.4112203E+00 0.4290719E+00 0.6415677E-01 0.7342448E+00 0.7535585E+00 0.9725834E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.3330731E+01 0.3604117E+01 0.3175576E+01 0.2948332E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099675E-01 0.3350099E+00 0.1000000E-04 0.0000000E+00 0.8940511E+01 0.9106941E+01 0.3500303E+00 0.1245779E+01 -.1810007E+01 0.1002964E+01 0.5063118E+00 0.1518223E+01 0.1000848E+01 0.1785002E-01 -.1640298E+00 -.3819398E+00
  298    12.9982370 0.3493623E-02 -.9681290E-02 -.6402411E-02 -.1627254E+00 -.7905871E-02 0.1122907E-01 -.2774811E-03 0.2348098E+01 0.2378175E+01 0.2910671E+01 0.4700839E+01 0.4747135E+01 0.0000000E+00 0.4426761E+00 0.4610142E+00 0.6415557E-01 0.7191458E+00 0.7397576E+00 0.9725623E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.3559628E+01 0.3857168E+01 0.3176242E+01 0.2942369E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099600E-01 0.3349988E+00 0.1000000E-04 0.0000000E+00 0.8952171E+01 0.9126469E+01 0.3500237E+00 0.1243605E+01 -.1787903E+01 0.1005347E+01 0.5076640E+00 0.1561870E+01 0.9186408E+00 0.1784942E-01 -.1646532E+00 -.3790437E+00
  298    12.9997521 0.3493623E-02 -.9693651E-02 -.6384775E-02 -.1624714E+00 -.8414140E-02 0.1206316E-01 -.2774601E-03 0.2351127E+01 0.2381205E+01 0.2905638E+01 0.4691278E+01 0.4766810E+01 0.0000000E+00 0.4777372E+00 0.4965094E+00 0.6415436E-01 0.7064877E+00 0.7278383E+00 0.9725409E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.3821489E+01 0.4124857E+01 0.3175631E+01 0.2936406E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099530E-01 0.3349868E+00 0.1000000E-04 0.0000000E+00 0.8963793E+01 0.9146409E+01 0.3500172E+00 0.1241455E+01 -.1765810E+01 0.1007798E+01 0.5088823E+00 0.1608945E+01 0.8292326E+00 0.1784884E-01 -.1652609E+00 -.3733411E+00
  298    13.0012673 0.3493623E-02 -.9706809E-02 -.6365823E-02 -.1622142E+00 -.8956967E-02 0.1296548E-01 -.2774390E-03 0.2354146E+01 0.2384243E+01 0.2900659E+01 0.4679111E+01 0.4786329E+01 0.0000000E+00 0.5164933E+00 0.5356522E+00 0.6415315E-01 0.6960294E+00 0.7176401E+00 0.9725194E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.4103968E+01 0.4426325E+01 0.3174160E+01 0.2930443E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099464E-01 0.3349745E+00 0.1000000E-04 0.0000000E+00 0.8975369E+01 0.9166789E+01 0.3500106E+00 0.1239328E+01 -.1743730E+01 0.1010319E+01 0.5099554E+00 0.1659476E+01 0.7323707E+00 0.1784828E-01 -.1658514E+00 -.3641902E+00
  298    13.0027824 0.3493623E-02 -.9720814E-02 -.6345451E-02 -.1619532E+00 -.9533184E-02 0.1393707E-01 -.2774177E-03 0.2357152E+01 0.2387290E+01 0.2895734E+01 0.4664069E+01 0.4805441E+01 0.0000000E+00 0.5589698E+00 0.5784738E+00 0.6415194E-01 0.6874919E+00 0.7089778E+00 0.9724975E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.4408943E+01 0.4754035E+01 0.3174656E+01 0.2924480E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099404E-01 0.3349616E+00 0.1000000E-04 0.0000000E+00 0.8986888E+01 0.9187638E+01 0.3500040E+00 0.1237224E+01 -.1721661E+01 0.1012918E+01 0.5108721E+00 0.1713416E+01 0.6279188E+00 0.1784773E-01 -.1664231E+00 -.3508930E+00
  298    13.0042976 0.3493623E-02 -.9735716E-02 -.6323556E-02 -.1616879E+00 -.1013946E-01 0.1497596E-01 -.2773963E-03 0.2360143E+01 0.2390345E+01 0.2890864E+01 0.4645901E+01 0.4823812E+01 0.0000000E+00 0.6050415E+00 0.6248552E+00 0.6415073E-01 0.6805993E+00 0.7016705E+00 0.9724755E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.4768245E+01 0.5098876E+01 0.3174734E+01 0.2918517E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099348E-01 0.3349479E+00 0.1000000E-04 0.0000000E+00 0.8998339E+01 0.9208978E+01 0.3499973E+00 0.1235143E+01 -.1699605E+01 0.1015600E+01 0.5116210E+00 0.1770533E+01 0.5160588E+00 0.1784719E-01 -.1669742E+00 -.3327502E+00
  298    13.0058127 0.3493623E-02 -.9751557E-02 -.6300038E-02 -.1614174E+00 -.1077199E-01 0.1607976E-01 -.2773746E-03 0.2363118E+01 0.2393408E+01 0.2886047E+01 0.4624332E+01 0.4841056E+01 0.0000000E+00 0.6545471E+00 0.6746412E+00 0.6414951E-01 0.6750757E+00 0.6955295E+00 0.9724532E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5147890E+01 0.5492140E+01 0.3174815E+01 0.2912554E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099296E-01 0.3349358E+00 0.1000000E-04 0.0000000E+00 0.9009708E+01 0.9230833E+01 0.3499907E+00 0.1233085E+01 -.1677560E+01 0.1018367E+01 0.5121910E+00 0.1830549E+01 0.3970199E+00 0.1784668E-01 -.1675029E+00 -.3090648E+00
  298    13.0073279 0.3493623E-02 -.9768374E-02 -.6274800E-02 -.1611409E+00 -.1142649E-01 0.1724551E-01 -.2773529E-03 0.2366075E+01 0.2396476E+01 0.2881285E+01 0.4599066E+01 0.4856742E+01 0.0000000E+00 0.7072870E+00 0.7276386E+00 0.6414829E-01 0.6706700E+00 0.6903765E+00 0.9724306E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5554075E+01 0.5899426E+01 0.3174899E+01 0.2906591E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099249E-01 0.3349260E+00 0.1000000E-04 0.0000000E+00 0.9020979E+01 0.9253217E+01 0.3499841E+00 0.1231050E+01 -.1655526E+01 0.1021226E+01 0.5125714E+00 0.1893135E+01 0.2710918E+00 0.1784617E-01 -.1680075E+00 -.2791640E+00
  298    13.0088430 0.3493623E-02 -.9786194E-02 -.6247752E-02 -.1608578E+00 -.1209607E-01 0.1846624E-01 -.2773312E-03 0.2369010E+01 0.2399551E+01 0.2876578E+01 0.4569873E+01 0.4870361E+01 0.0000000E+00 0.7628701E+00 0.7834615E+00 0.6414707E-01 0.6671736E+00 0.6860629E+00 0.9724079E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.5982930E+01 0.6331112E+01 0.3175593E+01 0.2900628E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099205E-01 0.3349170E+00 0.1000000E-04 0.0000000E+00 0.9032136E+01 0.9276144E+01 0.3499774E+00 0.1229039E+01 -.1633503E+01 0.1024179E+01 0.5127524E+00 0.1957734E+01 0.1389895E+00 0.1784568E-01 -.1684862E+00 -.2425286E+00
  298    13.0103582 0.3493623E-02 -.9805036E-02 -.6218819E-02 -.1605670E+00 -.1277285E-01 0.1973351E-01 -.2773122E-03 0.2371922E+01 0.2402629E+01 0.2871926E+01 0.4536537E+01 0.4881356E+01 0.0000000E+00 0.8208248E+00 0.8416431E+00 0.6414584E-01 0.6644076E+00 0.6824558E+00 0.9723849E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6418767E+01 0.6777216E+01 0.3175075E+01 0.2894665E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099162E-01 0.3349070E+00 0.1000000E-04 0.0000000E+00 0.9043157E+01 0.9299616E+01 0.3499707E+00 0.1227051E+01 -.1611491E+01 0.1027226E+01 0.5127260E+00 0.2023693E+01 0.1595364E-02 0.1784519E-01 -.1689373E+00 -.1988057E+00
  298    13.0118733 0.3493623E-02 -.9824903E-02 -.6187936E-02 -.1602678E+00 -.1344892E-01 0.2103865E-01 -.2772931E-03 0.2374807E+01 0.2405709E+01 0.2867329E+01 0.4498817E+01 0.4889136E+01 0.0000000E+00 0.8806678E+00 0.9017043E+00 0.6414460E-01 0.6622215E+00 0.6794373E+00 0.9723616E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.6878027E+01 0.7239499E+01 0.3173188E+01 0.2888702E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099119E-01 0.3348956E+00 0.1000000E-04 0.0000000E+00 0.9054022E+01 0.9323631E+01 0.3499639E+00 0.1225087E+01 -.1589490E+01 0.1030372E+01 0.5124842E+00 0.2090340E+01 -.1401902E+00 0.1784469E-01 -.1693592E+00 -.1478033E+00
  298    13.0133885 0.3493623E-02 -.9845789E-02 -.6155053E-02 -.1599593E+00 -.1411553E-01 0.2237132E-01 -.2772740E-03 0.2377663E+01 0.2408789E+01 0.2862787E+01 0.4456541E+01 0.4893117E+01 0.0000000E+00 0.9418356E+00 0.9630853E+00 0.6414336E-01 0.6604944E+00 0.6769091E+00 0.9723381E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7348033E+01 0.7726254E+01 0.3173818E+01 0.2882739E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099074E-01 0.3348825E+00 0.1000000E-04 0.0000000E+00 0.9064707E+01 0.9348177E+01 0.3499571E+00 0.1223147E+01 -.1567499E+01 0.1033615E+01 0.5120211E+00 0.2156915E+01 -.2852826E+00 0.1784419E-01 -.1697503E+00 -.8957812E-01
  298    13.0149036 0.3493623E-02 -.9867671E-02 -.6120137E-02 -.1596408E+00 -.1476335E-01 0.2371968E-01 -.2772545E-03 0.2380488E+01 0.2411866E+01 0.2858301E+01 0.4409612E+01 0.4892733E+01 0.0000000E+00 0.1003695E+01 0.1025156E+01 0.6414211E-01 0.6591301E+00 0.6747899E+00 0.9723144E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.7818861E+01 0.8217718E+01 0.3173929E+01 0.2876776E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5099024E-01 0.3348678E+00 0.1000000E-04 0.0000000E+00 0.9075186E+01 0.9373235E+01 0.3499503E+00 0.1221230E+01 -.1545519E+01 0.1036957E+01 0.5113325E+00 0.2222590E+01 -.4324281E+00 0.1784366E-01 -.1701094E+00 -.2447456E-01
  298    13.0164188 0.3493623E-02 -.9890516E-02 -.6083174E-02 -.1593117E+00 -.1538319E-01 0.2507165E-01 -.2772351E-03 0.2383278E+01 0.2414937E+01 0.2853870E+01 0.4357932E+01 0.4887417E+01 0.0000000E+00 0.1065608E+01 0.1087279E+01 0.6414085E-01 0.6580514E+00 0.6730112E+00 0.9722903E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8301427E+01 0.8697897E+01 0.3172732E+01 0.2870813E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098965E-01 0.3348515E+00 0.1000000E-04 0.0000000E+00 0.9085432E+01 0.9398777E+01 0.3499435E+00 0.1219337E+01 -.1523547E+01 0.1040394E+01 0.5104163E+00 0.2286542E+01 -.5803493E+00 0.1784311E-01 -.1704351E+00 0.4691060E-01
  298    13.0179339 0.3493623E-02 -.9914273E-02 -.6044167E-02 -.1589713E+00 -.1596674E-01 0.2641584E-01 -.2772156E-03 0.2386030E+01 0.2417999E+01 0.2849495E+01 0.4301442E+01 0.4876659E+01 0.0000000E+00 0.1126972E+01 0.1148855E+01 0.6413958E-01 0.6571970E+00 0.6715153E+00 0.9722661E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.8777430E+01 0.9180706E+01 0.3172761E+01 0.2864850E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098894E-01 0.3348335E+00 0.1000000E-04 0.0000000E+00 0.9095418E+01 0.9424765E+01 0.3499365E+00 0.1217467E+01 -.1501586E+01 0.1043924E+01 0.5092722E+00 0.2348006E+01 -.7278362E+00 0.1784251E-01 -.1707265E+00 0.1237758E+00
  298    13.0194491 0.3493623E-02 -.9938882E-02 -.6003136E-02 -.1586192E+00 -.1650721E-01 0.2774233E-01 -.2771963E-03 0.2388742E+01 0.2421050E+01 0.2845176E+01 0.4240165E+01 0.4860095E+01 0.0000000E+00 0.1187268E+01 0.1209366E+01 0.6413831E-01 0.6565183E+00 0.6702536E+00 0.9722415E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9244257E+01 0.9645393E+01 0.3171892E+01 0.2858887E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098809E-01 0.3348137E+00 0.1000000E-04 0.0000000E+00 0.9105115E+01 0.9451156E+01 0.3499296E+00 0.1215622E+01 -.1479633E+01 0.1047542E+01 0.5079017E+00 0.2406338E+01 -.8738312E+00 0.1784185E-01 -.1709827E+00 0.2051921E+00
  298    13.0209642 0.3493623E-02 -.9964273E-02 -.5960115E-02 -.1582553E+00 -.1699827E-01 0.2904121E-01 -.2771773E-03 0.2391411E+01 0.2424084E+01 0.2840913E+01 0.4174157E+01 0.4837397E+01 0.0000000E+00 0.1245985E+01 0.1268302E+01 0.6413702E-01 0.6559777E+00 0.6691869E+00 0.9722167E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.9703123E+01 0.1011354E+02 0.3171961E+01 0.2852924E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098706E-01 0.3347922E+00 0.1000000E-04 0.0000000E+00 0.9114495E+01 0.9477901E+01 0.3499226E+00 0.1213801E+01 -.1457689E+01 0.1051243E+01 0.5063081E+00 0.2460924E+01 -.1017271E+01 0.1784114E-01 -.1712030E+00 0.2900531E+00
  298    13.0224794 0.3493623E-02 -.9990367E-02 -.5915152E-02 -.1578792E+00 -.1743442E-01 0.3030319E-01 -.2771584E-03 0.2394033E+01 0.2427098E+01 0.2836707E+01 0.4103503E+01 0.4808295E+01 0.0000000E+00 0.1302654E+01 0.1325193E+01 0.6413573E-01 0.6555460E+00 0.6682835E+00 0.9721917E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1014649E+02 0.1055566E+02 0.3170494E+01 0.2846961E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098582E-01 0.3347688E+00 0.1000000E-04 0.0000000E+00 0.9123530E+01 0.9504945E+01 0.3499155E+00 0.1212004E+01 -.1435755E+01 0.1055020E+01 0.5044962E+00 0.2511221E+01 -.1157163E+01 0.1784034E-01 -.1713869E+00 0.3771408E+00
  298    13.0239945 0.3493623E-02 -.1001708E-01 -.5868309E-02 -.1574911E+00 -.1781303E-01 0.3152282E-01 -.2771398E-03 0.2396606E+01 0.2430088E+01 0.2832557E+01 0.4028313E+01 0.4772688E+01 0.0000000E+00 0.1356996E+01 0.1379762E+01 0.6413442E-01 0.6551995E+00 0.6675151E+00 0.9721664E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1057443E+02 0.1098082E+02 0.3170444E+01 0.2840999E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098435E-01 0.3347435E+00 0.1000000E-04 0.0000000E+00 0.9132191E+01 0.9532230E+01 0.3499084E+00 0.1210231E+01 -.1413829E+01 0.1058868E+01 0.5024718E+00 0.2556925E+01 -.1292917E+01 0.1783947E-01 -.1715340E+00 0.4653955E+00
  298    13.0255097 0.3493623E-02 -.1004432E-01 -.5819653E-02 -.1570911E+00 -.1813241E-01 0.3269565E-01 -.2771213E-03 0.2399127E+01 0.2433050E+01 0.2828465E+01 0.3948734E+01 0.4730552E+01 0.0000000E+00 0.1408794E+01 0.1431791E+01 0.6413311E-01 0.6549202E+00 0.6668591E+00 0.9721409E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1097616E+02 0.1138033E+02 0.3170550E+01 0.2835036E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098264E-01 0.3347162E+00 0.1000000E-04 0.0000000E+00 0.9140451E+01 0.9559695E+01 0.3499012E+00 0.1208482E+01 -.1391912E+01 0.1062778E+01 0.5002415E+00 0.2597820E+01 -.1424047E+01 0.1783850E-01 -.1716442E+00 0.5537888E+00
  298    13.0270248 0.3493623E-02 -.1007200E-01 -.5769258E-02 -.1566794E+00 -.1839129E-01 0.3381730E-01 -.2771032E-03 0.2401595E+01 0.2435980E+01 0.2824429E+01 0.3864945E+01 0.4681907E+01 0.0000000E+00 0.1457840E+01 0.1481072E+01 0.6413179E-01 0.6546940E+00 0.6662976E+00 0.9721151E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1136174E+02 0.1176864E+02 0.3170369E+01 0.2829073E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5098066E-01 0.3346871E+00 0.1000000E-04 0.0000000E+00 0.9148285E+01 0.9587280E+01 0.3498940E+00 0.1206758E+01 -.1370003E+01 0.1066743E+01 0.4978125E+00 0.2633724E+01 -.1550078E+01 0.1783744E-01 -.1717171E+00 0.6412799E+00
  298    13.0285400 0.3493623E-02 -.1010002E-01 -.5717204E-02 -.1562563E+00 -.1859019E-01 0.3488607E-01 -.2770853E-03 0.2404006E+01 0.2438875E+01 0.2820452E+01 0.3777114E+01 0.4626861E+01 0.0000000E+00 0.1504062E+01 0.1527533E+01 0.6413045E-01 0.6545099E+00 0.6658150E+00 0.9720892E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1173540E+02 0.1212958E+02 0.3170813E+01 0.2823110E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5097841E-01 0.3346561E+00 0.1000000E-04 0.0000000E+00 0.9155668E+01 0.9614922E+01 0.3498867E+00 0.1205059E+01 -.1348103E+01 0.1070756E+01 0.4951930E+00 0.2664615E+01 -.1670817E+01 0.1783628E-01 -.1717530E+00 0.7270484E+00
  298    13.0300552 0.3493623E-02 -.1012831E-01 -.5663570E-02 -.1558224E+00 -.1873083E-01 0.3590199E-01 -.2770677E-03 0.2406357E+01 0.2441730E+01 0.2816531E+01 0.3685416E+01 0.4565593E+01 0.0000000E+00 0.1547477E+01 0.1571191E+01 0.6412912E-01 0.6543591E+00 0.6653981E+00 0.9720630E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1206385E+02 0.1247772E+02 0.3169455E+01 0.2817147E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5097589E-01 0.3346236E+00 0.1000000E-04 0.0000000E+00 0.9162577E+01 0.9642563E+01 0.3498794E+00 0.1203384E+01 -.1326210E+01 0.1074808E+01 0.4923910E+00 0.2690585E+01 -.1786261E+01 0.1783503E-01 -.1717517E+00 0.8104616E+00
  298    13.0315703 0.3493623E-02 -.1015676E-01 -.5608438E-02 -.1553780E+00 -.1881509E-01 0.3686514E-01 -.2770506E-03 0.2408648E+01 0.2444542E+01 0.2812669E+01 0.3590051E+01 0.4498317E+01 0.0000000E+00 0.1588110E+01 0.1612069E+01 0.6412777E-01 0.6542349E+00 0.6650365E+00 0.9720366E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1238228E+02 0.1280365E+02 0.3170490E+01 0.2811185E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5097309E-01 0.3345898E+00 0.1000000E-04 0.0000000E+00 0.9168990E+01 0.9670142E+01 0.3498721E+00 0.1201734E+01 -.1304327E+01 0.1078894E+01 0.4894146E+00 0.2711740E+01 -.1896410E+01 0.1783368E-01 -.1717134E+00 0.8909480E+00
  298    13.0330855 0.3493623E-02 -.1018530E-01 -.5551885E-02 -.1549236E+00 -.1884535E-01 0.3777634E-01 -.2770339E-03 0.2410875E+01 0.2447307E+01 0.2808866E+01 0.3491219E+01 0.4425272E+01 0.0000000E+00 0.1626023E+01 0.1650230E+01 0.6412642E-01 0.6541318E+00 0.6647216E+00 0.9720101E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1267650E+02 0.1309586E+02 0.3171289E+01 0.2805222E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5097003E-01 0.3345549E+00 0.1000000E-04 0.0000000E+00 0.9174887E+01 0.9697606E+01 0.3498647E+00 0.1200108E+01 -.1282451E+01 0.1083005E+01 0.4862717E+00 0.2728237E+01 -.2001341E+01 0.1783223E-01 -.1716381E+00 0.9680633E+00
  298    13.0346006 0.3493623E-02 -.1021384E-01 -.5493990E-02 -.1544599E+00 -.1882461E-01 0.3863765E-01 -.2770178E-03 0.2413038E+01 0.2450023E+01 0.2805120E+01 0.3389090E+01 0.4346713E+01 0.0000000E+00 0.1661337E+01 0.1685794E+01 0.6412506E-01 0.6540458E+00 0.6644460E+00 0.9719834E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1294704E+02 0.1337148E+02 0.3171674E+01 0.2799259E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5096671E-01 0.3345190E+00 0.1000000E-04 0.0000000E+00 0.9180249E+01 0.9724900E+01 0.3498573E+00 0.1198508E+01 -.1260583E+01 0.1087134E+01 0.4829701E+00 0.2740294E+01 -.2101265E+01 0.1783069E-01 -.1715262E+00 0.1041538E+01
  298    13.0361158 0.3493623E-02 -.1024232E-01 -.5434826E-02 -.1539872E+00 -.1875597E-01 0.3945120E-01 -.2770021E-03 0.2415133E+01 0.2452685E+01 0.2801434E+01 0.3283851E+01 0.4262920E+01 0.0000000E+00 0.1694184E+01 0.1718893E+01 0.6412370E-01 0.6539734E+00 0.6642034E+00 0.9719565E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1320065E+02 0.1362994E+02 0.3172038E+01 0.2793296E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5096314E-01 0.3344820E+00 0.1000000E-04 0.0000000E+00 0.9185060E+01 0.9751974E+01 0.3498499E+00 0.1196933E+01 -.1238724E+01 0.1091275E+01 0.4795171E+00 0.2748140E+01 -.2196406E+01 0.1782906E-01 -.1713776E+00 0.1111182E+01
  298    13.0376309 0.3493623E-02 -.1027066E-01 -.5374465E-02 -.1535063E+00 -.1864250E-01 0.4021922E-01 -.2769868E-03 0.2417160E+01 0.2455291E+01 0.2797806E+01 0.3175698E+01 0.4174181E+01 0.0000000E+00 0.1724695E+01 0.1749657E+01 0.6412233E-01 0.6539120E+00 0.6639889E+00 0.9719295E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1344308E+02 0.1387452E+02 0.3171264E+01 0.2787334E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5095933E-01 0.3344435E+00 0.1000000E-04 0.0000000E+00 0.9189302E+01 0.9778781E+01 0.3498424E+00 0.1195383E+01 -.1216872E+01 0.1095421E+01 0.4759199E+00 0.2752012E+01 -.2286995E+01 0.1782735E-01 -.1711926E+00 0.1176873E+01
  298    13.0391461 0.3493623E-02 -.1029880E-01 -.5312972E-02 -.1530176E+00 -.1848724E-01 0.4094410E-01 -.2769718E-03 0.2419116E+01 0.2457838E+01 0.2794238E+01 0.3064790E+01 0.4080758E+01 0.0000000E+00 0.1753011E+01 0.1778227E+01 0.6412096E-01 0.6538595E+00 0.6637983E+00 0.9719024E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1366245E+02 0.1409336E+02 0.3169726E+01 0.2781371E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5095530E-01 0.3344035E+00 0.1000000E-04 0.0000000E+00 0.9192962E+01 0.9805278E+01 0.3498349E+00 0.1193859E+01 -.1195028E+01 0.1099567E+01 0.4721852E+00 0.2752146E+01 -.2373280E+01 0.1782556E-01 -.1709714E+00 0.1238560E+01
  298    13.0406612 0.3493623E-02 -.1032667E-01 -.5250413E-02 -.1525215E+00 -.1829321E-01 0.4162831E-01 -.2769573E-03 0.2421000E+01 0.2460323E+01 0.2790729E+01 0.2951294E+01 0.3982920E+01 0.0000000E+00 0.1779276E+01 0.1804747E+01 0.6411958E-01 0.6538143E+00 0.6636279E+00 0.9718751E+00      99797 0.1000000E-04 0.1000000E-04 0.1000000E-04 0.1386452E+02 0.1429004E+02 0.3169037E+01 0.2775408E-01 0.1109395E-03 0.4989850E+01 0.1600000E+02 0.5095106E-01 0.3343617E+00 0.1000000E-04 0.0000000E+00 0.9196027E+01 0.9831423E+01 0.3498274E+00 0.1192360E+01 -.1173192E+01 0.1103707E+01 0.4683194E+00 0.2748779E+01 -.2455520E+01 0.1782369E-01 -.1707142E+00 0.1296250E+01
